x,y,z,vx,vy,vz
139178325.4419831,80540345.82293692,-14579658.11088324,-16.86621314833362,14.80262712273749,1.259766518360037
137704920.4978333,81809857.30483408,-14469127.41220224,-17.2404574000992,14.58321367703214,1.298841676931977
136199161.4486084,83060150.49891832,-14355213.52129893,-17.61515139994005,14.35773587905675,1.338081688121899
134661009.300795,84290695.27147667,-14237902.05710481,-17.99029793725776,14.12604976668723,1.377489731456436
133090424.910946,85500948.77357289,-14117178.3666622,-18.3658976650168,13.88800492166102,1.417068919469794
131487369.1778259,86690354.87095357,-13993027.53136017,-18.74194892226171,13.64344418257958,1.456822287162859
129851803.250568,87858343.54845595,-13865434.3741285,-19.11844754075857,13.39220334151333,1.49675278034612
128183688.7542774,89004330.28746134,-13734383.46769163,-19.49538663418692,13.1341108233095,1.536863242737721
126482988.0346607,90127715.41486004,-13599859.14399586,-19.87275636829946,12.86898734665789,1.577156401687124
124749664.4234011,91227883.42190802,-13461845.50493479,-20.25054371017601,12.5966455658903,1.617634852366273
122983682.5261732,92304202.25126301,-13320326.43451319,-20.62873215454901,12.31688969243242,1.658301040257121
121185008.5353746,93356022.5503963,-13175285.61260394,-21.00730142496901,12.02951509479792,1.699157241748957
119353610.56985,94382676.88947213,-13026706.53047089,-21.38622714733875,11.73430787588487,1.740205542633243
117489459.0441142,95383478.94168021,-12874572.50824844,-21.76548049309454,11.43104442632004,1.781447814266606
115592527.0698218,96357722.62389459,-12718866.71459069,-22.14502778903813,11.11949095252008,1.822885687148554
113662790.8925052,97304681.19541496,-12559572.1887249,-22.52483009051348,10.79940297807657,1.864520521633989
111700230.3669047,98223606.3124234,-12396671.86517041,-22.90484271427683,10.47052481701692,1.906353375470937
109704829.4745435,99113727.03566203,-12230148.60141151,-23.28501472702607,10.13258901744998,1.948384967820896
107676576.8875679,99974248.78870772,-12059985.20884448,-23.66528838512541,9.785315774070895,1.990615639381439
105615466.5832797,100804352.264086,-11886164.48735353,-24.04559852058239,9.42841230797296,2.033045308187631
103521498.5142382,101603192.2743321,-11708669.26390897,-24.42587186779583,9.061572212200897,2.075673420619733
101394679.3393053,102369896.5449714,-11527482.43562419,-24.80602632498864,8.684474761477835,2.118498897088411
99235023.22156684,103103564.4462564,-11342587.0177565,-25.18597014356085,8.296784184555893,2.161520071804868
97042552.69967361,103803265.6603672,-11153966.19719087,-25.56560103785705,7.898148897729532,2.204734625976814
94817299.63983528,104468038.7806583,-10961603.39200589,-25.94480520698341,7.488200698068836,2.248139513684563
92559306.2764597,105096889.8394136,-10765482.31779003,-26.32345625937409,7.066553915108026,2.291730879606732
90268626.35027961,105688790.7604716,-10565587.06145157,-26.70141402975153,6.632804519865923,2.335503967661031
87945326.35375334,106242677.7329943,-10361902.16335184,-27.07852327694566,6.186529190321011,2.379453019512249
85589486.89457825,106757449.5025903,-10154412.70868685,-27.45461224972117,5.727284332773227,2.42357116177107
83201204.1893288,107231965.5759703,-9943104.429150626,-27.82949110629136,5.254605058932188,2.46785028056265
80780591.70053767,107665044.3353207,-9727963.816034045,-28.20295017155379,4.768004119095275,2.5122808819812
78327781.93199581,108055461.0586423,-9508978.246049646,-28.57475801424996,4.266970792445175,2.556851936763493
75842928.3986716,108401945.8424212,-9286136.12132486,-28.94465932420507,3.750969736337575,2.601550707307749
73326207.78946096,108703181.4232076,-9059427.025178492,-29.31237256752352,3.219439797501745,2.646362554931923
70777822.34299862,108957800.8949845,-8828841.895487916,-29.67758739507732,2.671792789388472,2.691270725004017
68198002.45901284,109164385.3196404,-8594373.217671655,-30.03996177679873,2.107412241523,2.736256107282775
65587009.57021234,109321461.228452,-8356015.239555907,-30.39911883115942,1.525652128729529,2.781296968476506
62945139.30248856,109427498.0132639,-8113764.210667621,-30.75464331574349,0.9258355905487667,2.826368653656827
60272724.95432331,109480905.2070707,-7867618.648805641,-31.10607774099996,0.3072536542105133,2.87144325274892
57570141.32974786,109480029.6550164,-7617579.637086432,-31.45291806502788,-0.3308360218001503,2.916489227853412
54837808.9630371,109423152.5784852,-7363651.155050963,-31.79460892265894,-0.9892103620094613,2.961470996638849
52076198.77757483,109308486.5370534,-7105840.447854161,-32.13053833704382,-1.668682019006471,3.00634846646444
49285837.22603279,109134172.2956853,-6844158.438047282,-32.46003185653738,-2.370100415538266,3.051076513256459
46467311.96419795,108898275.607815,-6578620.185009949,-32.78234605382149,-3.094352641806619,3.095604398455193
43621278.11649589,108598783.9289752,-6309245.397698671,-33.09666131805648,-3.842364156304575,3.139875116581583
40748465.19751436,108233603.0806016,-6036059.007058069,-33.40207386437557,-4.615099226661469,3.183824665132271
37849684.7606548,107800553.8897237,-5759091.805196136,-33.69758687846217,-5.413561032625671,3.227381227612429
34925838.85243082,107297368.8377103,-5478381.159259625,-33.98210070740727,-6.238791336052152,3.270464259559973
31977929.35887711,106721688.7603205,-5193971.808865182,-34.2544020018213,-7.091869601990751,3.312983466417113
29007068.33898651,106071059.6523752,-4905916.756948717,-34.51315170870041,-7.973911430067862,3.354837661092989
26014489.44896919,105342929.6437749,-4614278.264988512,-34.75687181033958,-8.886066125542268,3.39591348806626
23001560.5702855,104534646.2298223,-4319128.964735001,-34.98393070244615,-9.82951320387917,3.436083999956741
19969797.76362197,103643453.8583971,-4020553.099830113,-35.19252710553744,-10.80545758043197,3.475207071722668
16920880.67993471,102666492.0000873,-3718647.912006356,-35.38067240913088,-11.81512314683643,3.513123637126549
13856669.56791387,101600793.8556401,-3413525.18789091,-35.54617135997006,-12.85974437690445,3.549655732002878
10779224.02407901,100443285.8888552,-3105312.983760044,-35.68660102601517,-13.94055553598936,3.584604329357518
7690823.636314918,99190788.41321224,-2794157.546830714,-35.79928800031067,-15.05877698801197,3.617746952703225
4593990.672800386,97840017.50810483,-2480225.452748686,-35.88128385717593,-16.21559800269503,3.648835056644124
1491514.964380603,96387588.59656596,-2163705.979709439,-35.92933894265657,-17.41215536165863,3.677591168038777
-1613518.882616322,94830022.08189148,-1844813.739957426,-35.93987467828529,-18.64950694623192,3.703705787700777
-4717701.827036837,93163751.51655367,-1523791.589018129,-35.90895469007287,-19.9285993636228,3.726834062321503
-7817268.205241377,91385134.86402793,-1200913.831617873,-35.83225525305001,-21.25022853481764,3.746592250092472
-10908060.98542009,89490469.51299953,-876489.7404374108,-35.70503577737077,-22.61499203329959,3.762554022576396
-13985494.50958392,87476011.8135669,-550867.3991080709,-35.52211036845101,-24.02323183831487,3.774246671174677
-17044514.87440537,85338002.02512358,-224437.8735436127,-35.2778218858076,-25.47496606533242,3.78114732076041
-20079558.24570625,83072695.6925673,102360.2950042188,-34.96602041867612,-26.96980818223137,3.78267929758396
-23084507.59254203,80676402.59597027,429036.2968478762,-34.58004870543942,-28.50687224495188,3.778208855394062
-26052648.57598231,78145534.54017764,755042.0029851943,-34.11273775865566,-30.08466283537599,3.767042534705968
-28976625.64585736,75476663.3518311,1079766.726076625,-33.55641681961181,-31.70094871628918,3.748425516636333
-31848399.79647489,72666590.51308168,1402531.898448691,-32.90294274187954,-33.3526198091018,3.721541434961699
-34659209.91794097,69712429.85752967,1722585.817286588,-32.14375495315269,-35.03552804195628,3.68551422629521
-37399540.25665112,66611704.64986965,2039098.662656393,-31.26996319149734,-36.74431401475352,3.639412723524755
-40059097.16129519,63362460.12207726,2351158.06035066,-30.27247612533509,-38.47222339355834,3.582258822064192
-42626799.01967178,59963392.09238017,2657765.53804918,-29.14217954481254,-40.21091957671005,3.513040155391852
-45090784.04608107,56413991.58861105,2957834.307386398,-27.87017276936601,-41.95030252150877,3.430728280379252
-47438441.2897417,52714704.3736632,3250188.891052365,-26.44807087511043,-43.67834764680205,3.334303358413266
-49656470.79608736,48867102.8757128,3533567.194323808,-24.86837785118334,-45.38098324454414,3.222786179367386
-51730979.11834152,44874066.23317738,3806625.681403529,-23.1249313604232,-47.04202942853264,3.095278058726707
-53647616.15972749,40739961.99567609,4067948.340929443,-21.21341298490484,-48.64322561154282,2.951008590183234
-55391758.41204723,36470820.5748692,4316060.090135675,-19.13190847926874,-50.16437578822158,2.789390416915619
-56948741.82878046,32074491.01419849,4549445.149397355,-16.8814908667269,-51.58364016505143,2.610079088720774
-58304144.66243873,27560764.36944817,4766570.696135309,-14.46678610045104,-52.8779964350747,2.413034752836403
-59444116.55360604,22941449.41107782,4965915.765282576,-11.8964682513279,-54.02388294864663,2.198581021534388
-60355745.12267109,18230385.00898033,5146004.904793181,-9.183621444385972,-54.99801857845026,1.967455104308367
-61027445.68579581,13443374.9761616,5305445.545228647,-6.345902350482953,-55.77837089726192,1.7208425057424
-61449354.1848009,8598034.732361853,5442967.457990129,-3.40544320323997,-56.34521783817623,1.460389622989176
-61613698.92003269,3713545.009035408,5557462.141449993,-0.3884532285755833,-56.68222263979411,1.188188718698044
-61515124.23835786,-1189684.380540358,5648019.590346919,2.675494025499009,-56.77742330003151,0.9067321055596835
-61150939.85186068,-6090428.779451786,5713959.77136625,5.754461845107739,-56.62403174273744,0.6188357826137718
-60521273.43322031,-10967120.28211951,5754856.317806716,8.815373967962266,-56.22094846260435,0.3275367156259854
-59629111.40298426,-15798348.97315524,5770550.485120361,11.82536010263327,-55.5729260951552,0.03597171031949387
-58480222.53154694,-20563362.04534132,5761154.224660934,14.75310204524361,-54.6903563502029,-0.2527514212696111
-57082969.68128698,-25242528.83337898,5727042.218842814,17.57005732525013,-53.58870146072766,-0.535678588831729
-55448025.00666513,-29817743.54780892,5668833.721258188,20.25145521487027,-52.28763436920381,-0.8101190145771824
-53588011.65894655,-34272744.49270354,5587365.902350508,22.77699339288036,-50.8099828860345,-1.073731119482765
-51517099.47371783,-38593337.51013673,5483660.993139863,25.13120499506415,-49.1805869329072,-1.324579688728459
-49250582.93788832,-42767520.77450155,5358889.785768805,27.30350658923703,-47.42517411151793,-1.561163152917391
-46804467.3227412,-46785516.44991059,5214333.997175882,29.28797056059561,-45.56934062729619,-1.782413239052904
-44195084.11630574,-50639721.12735854,5051349.692656193,31.08288627390899,-43.6376978895161,-1.987671719161728
-41438750.89267835,-54324590.91613537,4871333.491926258,32.69018238079248,-41.65321619650102,-2.176650311945149
-38551484.56354815,-57836478.62005228,4675692.739179019,34.11477967792547,-39.63677093435555,-2.349380046664351
-35548771.37347784,-61173439.98809585,4465820.293207806,35.36393342447977,-37.60687681613572,-2.506155831844275
-32445392.51391831,-64335024.17739634,4243074.141086254,36.44660972132019,-35.57958296513178,-2.647480906700331
-29255301.02794186,-67322060.91232923,4008761.688718699,37.37292559794585,-33.56849561905061,-2.774014592282679
-25991543.71298854,-70136453.88942334,3764128.340246584,38.15366901935783,-31.58489449951536,-2.88652553167346
-22666220.81422166,-72780987.14741191,3510349.836193226,38.79990426923104,-29.6379117413841,-2.985851555856938
-19290476.18569933,-75259148.6338509,3248527.759011652,39.32266042040663,-27.73474711010858,-3.072866497288103
-15874511.02670699,-77574973.16831817,2979687.613213956,39.73269565437561,-25.88089879228731,-3.148453702515871
-12427615.05501684,-79732905.44975042,2704778.925499462,40.04032753879374,-24.08039446312368,-3.21348563978545
-8958209.884413986,-81737682.64608715,2424676.871518563,40.25531842790446,-22.33601211486155,-3.268808813097704
-5473900.307409379,-83594235.37168717,2140185.00737251,40.38680536115974,-20.64948405093385,-3.315233134013269
-1981530.066493466,-85307605.42520125,1852038.756775241,40.44326474182419,-19.02168047813807,-3.35352492482334
1512760.515847438,-86882878.45330982,1560909.373371497,40.43250333485019,-17.45277134029545,-3.384402798096755
5003477.006136646,-88325129.65878305,1267408.158905745,40.36166849310778,-15.94236656038428,-3.408535753356155
8485714.831221541,-89639380.73144616,972090.77044449,40.23727185204149,-14.48963583682408,-3.42654293485909
11955105.71075199,-90830566.30668207,675461.4935224503,40.06522193984758,-13.0934097079371,-3.438994594552955
15407767.16264144,-91903508.417767,377977.393464718,39.85086219416055,-11.752263872096,-3.446413895269462
18840255.42902445,-92862897.5843211,80052.28515957296,39.59901174764635,-10.46458882270209,-3.449279268366509
22249521.97401424,-93713279.3552492,-217939.5167189762,39.31400705211377,-9.228646798258884,-3.448027106633911
25632873.56297604,-94459045.29186551,-515659.6885436997,38.99974297131297,-8.042617910856091,-3.443054627909758
28987935.83429909,-95104427.53038909,-812802.6388772652,38.65971240767453,-6.90463713841716,-3.434722788709181
32312620.20886689,-95653496.20028454,-1109092.500306822,38.29704385937913,-5.812823672275636,-3.423359161734974
35605093.94148771,-96110159.09539574,-1404280.366117835,37.91453655127636,-4.765303918258481,-3.409260717923462
38863753.09597257,-96478163.09897365,-1698141.761750102,37.51469296380401,-3.760229266375526,-3.392696474106605
42087198.21624837,-96761096.95268822,-1990474.338311903,37.09974871295693,-2.79578957681591,-3.373909982694356
45274212.46594379,-96962395.03501344,-2281095.773901969,36.67169982369015,-1.870223180688286,-3.353121651076146
48423742.015301,-97085341.87758085,-2569841.867799081,36.23232749861687,-0.9818240632493802,-3.330530886596974
51534878.46481772,-97133077.20079353,-2856564.812483728,35.78322052123082,-0.1289467845748928,-3.306318068711199
54606843.10806675,-97108601.29366702,-3141131.6287762,35.32579545406913,0.689990403653135,-3.280646353832831
57638972.85048603,-97014780.5988756,-3423422.749969736,34.86131480187701,1.476503868014541,-3.253663320947901
60630707.61574021,-96854353.39353167,-3703330.741607323,34.3909033113725,2.232044021044184,-3.225502467586226
63581579.08594205,-96629935.4803673,-3980759.144418739,33.91556257527142,2.957995615015949,-3.196284566545575
66491200.63620374,-96344025.82362428,-4255621.42884662,33.43618410071871,3.655678697498514,-3.166118894029668
69359258.33741793,-95999012.07986411,-4527840.050510228,32.95356099260007,4.326350063572463,-3.135104339763251
72185502.91370733,-95597175.98673448,-4797345.596853882,32.46839839137136,4.971205071892848,-3.103330409301464
74969742.5525592,-95140698.58302082,-5064076.016089343,31.98132279375838,5.591379718292941,-3.070878128245417
77711836.47626385,-94631665.24152672,-5327975.920355447,31.49289037342828,6.187952882319583,-3.037820857476093
80411689.19291963,-94072070.50284815,-5588995.955776561,31.00359440784201,6.761948679790327,-3.004225027870903
83069245.35399213,-93463822.70324172,-5847092.232805811,30.51387190716721,7.314338868863851,-2.970150802303973
85684485.15327798,-92808748.3938035,-6102225.810883239,30.02410953148316,7.846045268793141,-2.935652672076976
88257420.20918332,-92108596.55127898,-6354362.232029628,29.53464887359887,8.357942159980576,-2.90077999429407
90788089.87855,-91365042.58319543,-6603471.098533385,29.04579117665708,8.850858641564075,-2.865577476096272
